song_id,album_id,artist_id,genre_id,parent_genre_id,gp_genre_id
102190,12303,155,0,0,0
102191,8858,9416,0,0,0
102192,19598,6823,134,134,134
102193,3686,135,134,134,134
102194,15489,3842,0,0,0
102195,9816,61,0,0,0
102196,2523,6937,0,0,0
102197,13974,5422,0,0,0
102198,20228,1156,0,0,0
102199,6011,2020,135,134,134
102200,12704,3990,0,0,0
102201,6793,6248,0,0,0
102202,7019,3572,0,0,0
102203,3279,9358,0,0,0
102204,14147,4789,0,0,0
102205,4606,4890,0,0,0
102206,2571,9345,134,134,134
102207,7867,7168,0,0,0
102208,16088,5282,134,134,134
102209,12882,6259,0,0,0
102210,13348,1280,0,0,0
102211,18798,8823,0,0,0
102212,5466,2999,0,0,0
102213,14595,5934,0,0,0
102214,17466,6224,0,0,0
102215,4907,3842,0,0,0
102216,6739,9414,0,0,0
102217,15830,8466,15,14,1
102218,17840,8851,0,0,0
102219,4333,4083,134,134,134
102220,19617,8877,0,0,0
102221,2008,8251,0,0,0
102222,6319,3733,134,134,134
102223,713,2992,0,0,0
102224,19691,473,0,0,0
102225,13239,6958,0,0,0
102226,8380,9263,0,0,0
102227,17264,6388,0,0,0
102228,18282,1633,0,0,0
102229,20502,3367,0,0,0
102230,7063,9089,0,0,0
102231,11586,8300,0,0,0
102232,14449,7563,0,0,0
102233,10601,1994,0,0,0
102234,16966,1832,0,0,0
102235,12568,96,0,0,0
102236,12331,8265,0,0,0
102237,8698,4453,0,0,0
102238,13942,7619,0,0,0
102239,4135,8726,0,0,0
102240,18099,35,0,0,0
102241,7940,8932,128,126,123
102242,10267,2236,0,0,0
102243,2148,7372,0,0,0
102244,13792,732,0,0,0
102245,1036,4700,0,0,0
102246,7431,39,0,0,0
102247,17144,2479,0,0,0
102248,12174,6370,0,0,0
102249,17002,3578,0,0,0
102250,5264,1690,0,0,0
102251,10852,6351,0,0,0
102252,15013,8273,0,0,0
102253,13378,1522,0,0,0
102254,8663,1089,0,0,0
102255,10703,3909,106,106,106
102256,17147,6176,0,0,0
102257,5786,8745,134,134,134
102258,13859,1684,0,0,0
102259,4907,3842,0,0,0
102260,9317,7760,0,0,0
102261,5217,6902,0,0,0
102262,12174,6370,0,0,0
102263,16470,6913,0,0,0
102264,13709,1363,0,0,0
102265,10864,3975,0,0,0
102266,13347,6585,0,0,0
102267,16582,4593,0,0,0
102268,10783,6692,0,0,0
102269,16502,2820,0,0,0
102270,9845,8510,0,0,0
102271,18206,8121,134,134,134
102272,11357,7422,0,0,0
102273,14439,2369,134,134,134
102274,17060,5365,0,0,0
102275,13191,676,0,0,0
102276,8470,5572,0,0,0
102277,14891,2722,0,0,0
102278,3882,6020,0,0,0
102279,18870,7283,0,0,0
102280,6112,8078,0,0,0
102281,15915,5305,0,0,0
102282,6011,2020,135,134,134
102283,6699,3082,0,0,0
102284,17024,3997,0,0,0
102285,12997,369,0,0,0
102286,2118,7634,0,0,0
102287,13359,152,0,0,0
102288,11115,2999,0,0,0
102289,1775,6625,0,0,0
102290,10188,6868,0,0,0
102291,6632,5381,106,106,106
102292,3244,2546,0,0,0
102293,19116,9054,0,0,0
102294,15977,4016,0,0,0
102295,12268,8543,0,0,0
102296,7536,3397,0,0,0
102297,19318,9088,0,0,0
102298,18946,5322,0,0,0
102299,14545,2579,0,0,0
102300,1680,4842,0,0,0
102301,6773,4656,0,0,0
102302,12869,620,0,0,0
102303,18831,2017,0,0,0
102304,16184,6494,0,0,0
102305,10141,8761,0,0,0
102306,16573,2092,0,0,0
102307,6699,9313,0,0,0
102308,16563,8034,0,0,0
102309,453,3677,0,0,0
102310,13041,4869,0,0,0
102311,12645,8306,0,0,0
102312,10430,8833,0,0,0
102313,8528,732,0,0,0
102314,2712,2569,0,0,0
102315,18445,9214,0,0,0
102316,2085,5610,0,0,0
102317,14553,2129,0,0,0
102318,7270,3901,0,0,0
102319,7575,2519,0,0,0
102320,10347,1110,0,0,0
102321,20456,5777,0,0,0
102322,9858,7296,0,0,0
102323,12442,608,0,0,0
102324,128,8034,0,0,0
102325,5753,7324,134,134,134
102326,18052,7595,134,134,134
102327,237,8761,0,0,0
102328,2258,535,149,148,134
102329,3466,464,0,0,0
102330,10924,8330,0,0,0
102331,20508,9194,0,0,0
102332,9403,5177,0,0,0
102333,18303,8417,0,0,0
102334,3558,4184,0,0,0
102335,16177,2535,0,0,0
102336,19178,7595,0,0,0
102337,8091,4136,74,74,74
102338,3928,2555,0,0,0
102339,13854,5045,0,0,0
102340,13633,4819,0,0,0
102341,4679,1682,0,0,0
102342,9245,921,0,0,0
102343,19931,8560,65,65,65
102344,13938,8301,134,134,134
102345,6304,2372,0,0,0
102346,17387,8488,187,187,187
102347,6893,6128,0,0,0
102348,19807,3305,0,0,0
102349,13162,7107,159,134,134
102350,11845,6176,0,0,0
102351,5082,6913,106,106,106
102352,16236,5871,0,0,0
102353,3365,1583,0,0,0
102354,14430,6780,0,0,0
102355,14053,6803,0,0,0
102356,16490,4881,0,0,0
102357,8318,3305,134,134,134
102358,16394,3091,0,0,0
102359,13003,2988,0,0,0
102360,240,2100,0,0,0
102361,13490,8377,0,0,0
102362,11369,2255,0,0,0
102363,4160,6868,0,0,0
102364,2958,8829,0,0,0
102365,6708,3677,134,134,134
102366,19847,1804,0,0,0
102367,15504,8151,0,0,0
102368,12310,1208,0,0,0
102369,3649,3586,0,0,0
102370,8238,1983,0,0,0
102371,13613,7194,0,0,0
102372,18246,3329,0,0,0
102373,14005,656,0,0,0
102374,377,789,0,0,0
102375,1291,8715,134,134,134
102376,14495,8801,0,0,0
102377,3570,5613,0,0,0
102378,6177,2188,0,0,0
102379,6545,4868,0,0,0
102380,16277,6712,0,0,0
102381,660,5531,0,0,0
102382,11603,9332,0,0,0
102383,16538,3118,0,0,0
102384,6061,3529,0,0,0
102385,5230,6196,134,134,134
102386,18271,7024,0,0,0
102387,4618,1157,0,0,0
102388,7530,5485,0,0,0
102389,14377,2393,134,134,134
102390,3906,8704,0,0,0
102391,14667,2479,0,0,0
102392,13188,3677,134,134,134
102393,8685,3359,106,106,106
102394,8848,6925,0,0,0
102395,17108,2883,0,0,0
102396,17864,4374,0,0,0
102397,8861,4297,0,0,0
102398,11440,5193,0,0,0
102399,12819,5511,114,114,114
102400,7111,7657,0,0,0
102401,14166,9118,0,0,0
102402,17944,4165,0,0,0
102403,3988,8188,0,0,0
102404,17879,6554,0,0,0
102405,3856,3947,0,0,0
102406,7213,2653,0,0,0
102407,10614,6196,0,0,0
102408,18963,2017,0,0,0
102409,7350,8938,0,0,0
102410,19749,7676,0,0,0
102411,710,2347,0,0,0
102412,13902,1972,114,114,114
102413,13914,664,0,0,0
102414,15733,5495,0,0,0
102415,2927,4325,0,0,0
102416,2987,7322,0,0,0
102417,13858,3138,0,0,0
102418,5595,2609,0,0,0
102419,11357,7422,0,0,0
102420,18693,352,0,0,0
102421,20060,7347,0,0,0
102422,16305,932,54,54,54
102423,4079,1940,0,0,0
102424,5375,3076,106,106,106
102425,16344,1172,0,0,0
102426,18723,764,0,0,0
102427,3944,5700,0,0,0
102428,18395,2440,0,0,0
102429,6900,5007,0,0,0
102430,11991,6869,0,0,0
102431,2425,5666,0,0,0
102432,10977,789,0,0,0
102433,12530,4483,0,0,0
102434,387,7088,0,0,0
102435,3693,10,0,0,0
102436,6124,6765,0,0,0
102437,6947,8277,0,0,0
102438,13776,2286,0,0,0
102439,10383,9356,0,0,0
102440,6743,6002,0,0,0
102441,5447,5297,0,0,0
102442,10984,3677,134,134,134
102443,10004,1863,0,0,0
102444,4048,2389,106,106,106
102445,1587,8857,134,134,134
102446,15535,1621,134,134,134
102447,15759,6669,0,0,0
102448,8648,2256,0,0,0
102449,18432,3743,0,0,0
102450,14333,2286,0,0,0
102451,19977,9142,0,0,0
102452,11384,8760,0,0,0
102453,12872,450,0,0,0
102454,5527,5108,0,0,0
102455,9723,207,0,0,0
102456,11668,3050,0,0,0
102457,5781,3329,0,0,0
102458,12214,9384,0,0,0
102459,8467,1543,0,0,0
102460,17926,2375,0,0,0
102461,15962,5081,0,0,0
102462,12895,5564,0,0,0
102463,3180,6106,0,0,0
102464,4991,7572,0,0,0
102465,3319,3811,0,0,0
102466,3041,8075,0,0,0
102467,19616,2587,0,0,0
102468,15964,4228,0,0,0
102469,14104,1974,0,0,0
102470,6588,5816,0,0,0
102471,7639,516,0,0,0
102472,10773,8237,0,0,0
102473,12664,3686,106,106,106
102474,18679,6823,134,134,134
102475,756,5922,0,0,0
102476,10278,6789,0,0,0
102477,762,2653,0,0,0
102478,10065,4896,0,0,0
102479,16271,4261,0,0,0
102480,5080,5795,0,0,0
102481,5226,5071,0,0,0
102482,2196,3987,54,54,54
102483,2719,567,0,0,0
102484,16701,3101,0,0,0
102485,16689,8730,0,0,0
102486,14460,3196,0,0,0
102487,9408,3241,0,0,0
102488,17820,5307,0,0,0
102489,9021,5113,0,0,0
102490,11235,5465,0,0,0
102491,19762,5871,0,0,0
102492,12529,9124,0,0,0
102493,10545,8595,0,0,0
102494,1756,7975,0,0,0
102495,3979,5045,0,0,0
102496,12068,576,0,0,0
102497,3945,9414,0,0,0
102498,12256,7762,0,0,0
102499,10957,5410,0,0,0
102500,19523,8949,0,0,0
102501,4251,7688,0,0,0
102502,13123,838,0,0,0
102503,16266,4083,134,134,134
102504,15314,2610,0,0,0
102505,19494,306,0,0,0
102506,3078,885,0,0,0
102507,18981,1690,0,0,0
102508,6868,9059,0,0,0
102509,6145,6986,0,0,0
102510,1947,9194,0,0,0
102511,15625,1555,0,0,0
102512,6853,7709,0,0,0
102513,8035,2640,106,106,106
102514,13242,1175,0,0,0
102515,15910,390,0,0,0
102516,4955,2273,134,134,134
102517,13373,6572,0,0,0
102518,16329,3257,0,0,0
102519,16573,2092,0,0,0
102520,16297,5910,0,0,0
102521,15830,8466,15,14,1
102522,9816,61,0,0,0
102523,18867,6640,0,0,0
102524,4382,8606,0,0,0
102525,3567,964,0,0,0
102526,9396,5955,0,0,0
102527,14508,6774,0,0,0
102528,2971,4483,0,0,0
102529,7513,4789,106,106,106
102530,1199,9054,0,0,0
102531,20156,6793,0,0,0
102532,5023,2033,0,0,0
102533,17565,8021,0,0,0
102534,16671,6002,0,0,0
102535,12949,9071,0,0,0
102536,8216,4817,0,0,0
102537,19335,1015,0,0,0
102538,15104,6918,0,0,0
102539,12463,1396,0,0,0
102540,16140,7662,0,0,0
102541,18797,2747,134,134,134
102542,14945,3660,0,0,0
102543,8775,1141,114,114,114
102544,1416,7899,0,0,0
102545,15022,4844,0,0,0
102546,11140,6024,0,0,0
102547,1743,7149,0,0,0
102548,3235,5911,88,88,88
102549,17648,1534,0,0,0
102550,5324,7616,0,0,0
102551,13107,4319,0,0,0
102552,17277,5924,0,0,0
102553,3786,5911,88,88,88
102554,14290,3265,0,0,0
102555,15935,43,0,0,0
102556,12181,8804,0,0,0
102557,7460,8907,65,65,65
102558,6769,862,0,0,0
102559,11010,2703,0,0,0
102560,3129,4622,0,0,0
102561,5212,9315,0,0,0
102562,17350,1926,0,0,0
102563,10138,575,114,114,114
102564,10889,8657,0,0,0
102565,11725,7889,0,0,0
102566,4371,5910,0,0,0
102567,10439,3949,0,0,0
102568,20267,6898,0,0,0
102569,4069,7178,0,0,0
102570,18619,4463,0,0,0
102571,8076,9054,0,0,0
102572,9719,4535,0,0,0
102573,15781,5556,0,0,0
102574,8518,6694,0,0,0
102575,18962,6159,35,35,35
102576,15147,6082,106,106,106
102577,12107,2988,0,0,0
102578,4774,2733,0,0,0
102579,4608,5231,0,0,0
102580,561,9171,0,0,0
102581,1310,8627,0,0,0
102582,93,494,0,0,0
102583,1257,3880,0,0,0
102584,8079,5344,0,0,0
102585,16751,4095,0,0,0
102586,10552,1005,0,0,0
102587,12702,8160,106,106,106
102588,12180,3525,0,0,0
102589,19429,6872,0,0,0
102590,10726,6362,123,123,123
102591,12884,5922,0,0,0
102592,16263,862,0,0,0
102593,20223,8490,0,0,0
102594,7945,2225,0,0,0
102595,17473,1560,0,0,0
102596,7334,3076,0,0,0
102597,6142,685,0,0,0
102598,10468,8144,0,0,0
102599,11677,7808,0,0,0
102600,14321,8745,134,134,134
102601,5375,3076,106,106,106
102602,11640,6025,0,0,0
102603,8332,5443,0,0,0
102604,9326,1765,106,106,106
102605,13208,7374,0,0,0
102606,13218,2456,0,0,0
102607,398,2215,0,0,0
102608,15223,4716,0,0,0
102609,970,5699,0,0,0
102610,1784,3571,0,0,0
102611,14647,8510,0,0,0
102612,3908,8058,0,0,0
102613,20007,4500,0,0,0
102614,9410,3994,0,0,0
102615,9928,231,0,0,0
102616,16681,7634,106,106,106
102617,11836,8932,0,0,0
102618,3583,8177,0,0,0
102619,8401,6873,0,0,0
102620,5605,8583,0,0,0
102621,1736,5321,0,0,0
102622,8282,1086,134,134,134
102623,17400,6147,0,0,0
102624,18676,7595,0,0,0
102625,17078,6262,0,0,0
102626,15667,6918,134,134,134
102627,20312,5853,0,0,0
102628,20332,2546,0,0,0
102629,9265,4319,0,0,0
102630,10183,3969,0,0,0
102631,16847,4557,0,0,0
102632,5026,2772,0,0,0
102633,2551,1838,0,0,0
102634,4287,5263,0,0,0
102635,3299,4884,0,0,0
102636,17691,3988,0,0,0
102637,4978,273,114,114,114
102638,7549,650,134,134,134
102639,5963,1559,0,0,0
102640,7711,1809,0,0,0
102641,7574,6868,0,0,0
102642,713,8089,0,0,0
102643,14413,2463,0,0,0
102644,11415,2252,0,0,0
102645,15086,2058,0,0,0
102646,5297,207,0,0,0
102647,10585,7032,0,0,0
102648,18260,2579,0,0,0
102649,1746,4849,0,0,0
102650,13457,824,0,0,0
102651,13555,4988,0,0,0
102652,18904,8403,123,123,123
102653,3234,3733,0,0,0
102654,4417,43,0,0,0
102655,7562,8760,0,0,0
102656,6191,6913,106,106,106
102657,19043,7112,0,0,0
102658,4861,5410,0,0,0
102659,3355,1665,0,0,0
102660,6167,7522,0,0,0
102661,3452,1597,0,0,0
102662,10137,6625,0,0,0
102663,7414,9290,0,0,0
102664,4233,4815,0,0,0
102665,2635,6993,0,0,0
102666,5642,7413,0,0,0
102667,749,1480,0,0,0
102668,12615,6736,0,0,0
102669,5775,618,0,0,0
102670,16081,8157,0,0,0
102671,16018,4453,0,0,0
102672,91,4304,0,0,0
102673,11596,9290,0,0,0
102674,10206,3445,0,0,0
102675,7934,9348,0,0,0
102676,18720,754,0,0,0
102677,19461,1537,206,206,206
102678,17115,4167,0,0,0
102679,7262,2551,0,0,0
102680,9133,7372,0,0,0
102681,4323,4487,0,0,0
102682,1109,8715,0,0,0
102683,13874,8598,0,0,0
102684,14884,591,0,0,0
102685,17014,5052,106,106,106
102686,20520,5915,0,0,0
102687,9700,5227,0,0,0
102688,5070,625,0,0,0
102689,8041,1663,0,0,0
102690,4813,651,0,0,0
102691,12465,5691,0,0,0
102692,2695,5853,0,0,0
102693,12130,4016,0,0,0
102694,5605,3910,0,0,0
102695,12111,7088,0,0,0
102696,4100,717,35,35,35
102697,14522,7634,106,106,106
102698,20218,617,0,0,0
102699,10842,7092,0,0,0
102700,14164,2505,0,0,0
102701,18386,6541,0,0,0
102702,19731,8891,0,0,0
102703,798,4023,0,0,0
102704,20185,1314,0,0,0
102705,16127,73,0,0,0
102706,14360,1015,0,0,0
102707,8774,8174,0,0,0
102708,12819,5511,114,114,114
102709,11346,8715,0,0,0
102710,8738,7641,0,0,0
102711,3292,7483,0,0,0
102712,6744,2972,0,0,0
102713,18362,552,0,0,0
102714,1103,661,0,0,0
102715,12979,4988,0,0,0
102716,12312,2428,0,0,0
102717,1491,5146,0,0,0
102718,4714,8715,134,134,134
102719,4773,6669,0,0,0
102720,3712,6402,0,0,0
102721,3436,3154,0,0,0
102722,9071,9319,0,0,0
102723,6191,6913,106,106,106
102724,16862,6902,0,0,0
102725,16067,8804,0,0,0
102726,14089,1229,134,134,134
102727,15734,5380,0,0,0
102728,4872,8577,0,0,0
102729,3009,7372,0,0,0
102730,20129,7267,0,0,0
102731,9641,7590,118,114,114
102732,11426,3675,134,134,134
102733,10488,5797,134,134,134
102734,16166,4448,0,0,0
102735,15069,5983,0,0,0
102736,14742,262,106,106,106
102737,19869,2824,0,0,0
102738,11390,1127,0,0,0
102739,11663,5403,0,0,0
102740,7771,5911,88,88,88
102741,10060,2573,211,211,211
102742,10873,8510,134,134,134
102743,11318,4185,0,0,0
102744,12027,4448,0,0,0
102745,19309,7914,0,0,0
102746,15522,5609,0,0,0
102747,18140,575,0,0,0
102748,5817,8804,0,0,0
102749,19011,5921,0,0,0
102750,18360,7324,0,0,0
102751,15088,1026,0,0,0
102752,334,6314,0,0,0
102753,1083,2653,0,0,0
102754,14173,8872,0,0,0
102755,11372,7923,114,114,114
102756,18409,3470,0,0,0
102757,16085,7111,0,0,0
102758,10599,8565,0,0,0
102759,1076,4296,0,0,0
102760,6011,2020,135,134,134
102761,4340,8833,0,0,0
102762,924,3706,0,0,0
102763,18589,1719,0,0,0
102764,11197,9091,0,0,0
102765,1890,943,0,0,0
102766,18002,2951,0,0,0
102767,6855,355,206,206,206
102768,11752,1942,114,114,114
102769,1768,1353,0,0,0
102770,1101,4964,54,54,54
102771,2887,5260,0,0,0
102772,13507,5022,0,0,0
102773,16513,5138,0,0,0
102774,4726,3076,0,0,0
102775,4239,4023,0,0,0
102776,20348,2999,106,106,106
102777,5135,1974,0,0,0
102778,10638,2404,0,0,0
102779,2680,6161,0,0,0
102780,6249,7641,149,148,134
102781,1334,6402,0,0,0
102782,16501,4817,0,0,0
102783,18020,21,0,0,0
102784,8163,6755,0,0,0
102785,19372,8392,214,211,211
102786,18941,8021,0,0,0
102787,8329,3214,0,0,0
102788,12776,5797,0,0,0
102789,1601,6211,0,0,0
102790,6684,1311,0,0,0
102791,11955,6146,0,0,0
102792,10211,2840,0,0,0
102793,2221,8144,0,0,0
102794,17483,3234,0,0,0
102795,5217,6902,0,0,0
102796,12267,827,0,0,0
102797,12009,8826,0,0,0
102798,15360,3305,134,134,134
102799,14130,862,0,0,0
102800,12990,4042,0,0,0
102801,7740,2836,0,0,0
102802,680,8434,0,0,0
102803,18617,7041,0,0,0
102804,13068,323,0,0,0
102805,17366,5394,0,0,0
102806,10609,7578,0,0,0
102807,15756,6328,0,0,0
102808,5191,6554,0,0,0
102809,4113,9233,0,0,0
102810,18028,6728,0,0,0
102811,14982,2989,0,0,0
102812,7114,1187,0,0,0
102813,17879,6554,0,0,0
102814,20182,1597,0,0,0
102815,8926,6086,0,0,0
102816,6404,3305,0,0,0
102817,9052,5516,0,0,0
102818,4446,1082,0,0,0
102819,989,114,134,134,134
102820,15666,5380,0,0,0
102821,5770,6755,0,0,0
102822,18067,125,0,0,0
102823,10104,6689,0,0,0
102824,4438,273,114,114,114
102825,14746,3142,0,0,0
102826,3629,6346,0,0,0
102827,17519,69,134,134,134
102828,3912,6442,0,0,0
102829,8178,6323,0,0,0
102830,19770,6262,0,0,0
102831,663,4612,0,0,0
102832,10898,6531,0,0,0
102833,7196,8745,134,134,134
102834,19392,8066,0,0,0
102835,9078,9043,0,0,0
102836,690,6446,0,0,0
102837,6629,4826,0,0,0
102838,9814,7688,0,0,0
102839,14408,2388,0,0,0
102840,6776,7899,0,0,0
102841,14544,4774,0,0,0
102842,16470,6913,0,0,0
102843,6909,2020,0,0,0
102844,19729,3270,0,0,0
102845,18720,754,0,0,0
102846,5144,7214,0,0,0
102847,12325,7868,0,0,0
102848,5436,8034,114,114,114
102849,1744,1703,0,0,0
102850,3150,1685,0,0,0
102851,18106,3918,0,0,0
102852,12522,6832,0,0,0
102853,3520,1584,0,0,0
102854,8229,5737,0,0,0
102855,471,1814,0,0,0
102856,12627,2999,106,106,106
102857,10597,6144,0,0,0
102858,1542,7595,134,134,134
102859,11171,1540,0,0,0
102860,16513,5138,0,0,0
102861,311,1467,0,0,0
102862,18170,5464,0,0,0
102863,15604,9414,0,0,0
102864,18986,9317,0,0,0
102865,2040,6049,0,0,0
102866,7110,7188,88,88,88
102867,5466,2999,0,0,0
102868,10042,15,0,0,0
102869,4264,7634,0,0,0
102870,328,7960,0,0,0
102871,9733,6679,134,134,134
102872,20465,6146,134,134,134
102873,7508,7868,54,54,54
102874,16951,4398,0,0,0
102875,17017,3395,0,0,0
102876,351,9397,0,0,0
102877,10605,6635,0,0,0
102878,4443,5282,134,134,134
102879,4914,250,0,0,0
102880,14487,4459,0,0,0
102881,14449,7563,0,0,0
102882,14893,5172,0,0,0
102883,2281,3670,106,106,106
102884,9310,2697,0,0,0
102885,3236,5443,0,0,0
102886,2152,7578,0,0,0
102887,15674,438,0,0,0
102888,5130,7383,134,134,134
102889,10166,7338,0,0,0
102890,7565,1420,0,0,0
102891,8810,441,0,0,0
102892,18185,3076,0,0,0
102893,3599,1665,0,0,0
102894,5601,2258,0,0,0
102895,20478,8954,0,0,0
102896,14178,2448,0,0,0
102897,1593,8612,0,0,0
102898,8565,1582,114,114,114
102899,20297,2292,0,0,0
102900,17958,4926,0,0,0
102901,9180,6930,0,0,0
102902,16728,1906,0,0,0
102903,2992,1972,114,114,114
102904,10269,7616,0,0,0
102905,16469,7678,0,0,0
102906,6835,8295,0,0,0
102907,2280,2999,106,106,106
102908,19399,5375,0,0,0
102909,14656,8557,0,0,0
102910,167,4072,0,0,0
102911,13109,2832,0,0,0
102912,19054,6918,0,0,0
102913,18610,5501,0,0,0
102914,7264,6857,134,134,134
102915,1330,8173,0,0,0
102916,2118,7634,0,0,0
102917,18865,5095,0,0,0
102918,19055,4050,0,0,0
102919,10146,2521,0,0,0
102920,18530,6293,0,0,0
102921,17984,6346,161,159,134
102922,9150,473,0,0,0
102923,6831,6712,0,0,0
102924,8147,1166,134,134,134
102925,11952,1034,0,0,0
102926,18315,4568,0,0,0
102927,19301,7381,0,0,0
102928,15622,7718,0,0,0
102929,5533,3076,106,106,106
102930,14089,1229,134,134,134
102931,17387,8488,187,187,187
102932,7502,1107,114,114,114
102933,20382,9234,0,0,0
102934,3532,7461,0,0,0
102935,8431,2785,0,0,0
102936,17426,9054,0,0,0
102937,13358,3029,106,106,106
102938,10532,1686,0,0,0
102939,13756,2020,135,134,134
102940,4883,5963,0,0,0
102941,21,8201,0,0,0
102942,20492,3536,0,0,0
102943,10254,4908,0,0,0
102944,1761,9087,0,0,0
102945,6715,7927,0,0,0
102946,7,7615,0,0,0
102947,10202,2904,0,0,0
102948,9117,7092,0,0,0
102949,5720,4217,0,0,0
102950,2548,3229,35,35,35
102951,17931,8320,0,0,0
102952,9312,8798,35,35,35
102953,10322,898,35,35,35
102954,6168,5601,0,0,0
102955,20405,7291,0,0,0
102956,2162,3918,0,0,0
102957,20119,2653,0,0,0
102958,14170,2952,0,0,0
102959,16010,316,0,0,0
102960,11505,729,0,0,0
102961,17592,8888,0,0,0
102962,12276,886,0,0,0
102963,10176,5648,0,0,0
102964,576,5121,0,0,0
102965,3319,3811,0,0,0
102966,14253,8965,0,0,0
102967,17909,418,0,0,0
102968,4717,9159,0,0,0
102969,11069,3732,0,0,0
102970,18553,167,0,0,0
102971,12663,2067,0,0,0
102972,19284,553,0,0,0
102973,16654,2498,0,0,0
102974,15117,252,0,0,0
102975,18303,9272,0,0,0
102976,4962,1582,114,114,114
102977,687,8020,0,0,0
102978,9459,5536,0,0,0
102979,6207,7372,0,0,0
102980,10410,4720,0,0,0
102981,15059,3642,0,0,0
102982,9691,5644,0,0,0
102983,17671,3053,0,0,0
102984,19429,5967,0,0,0
102985,9357,8638,0,0,0
102986,13584,5761,0,0,0
102987,4018,4204,0,0,0
102988,15355,3561,0,0,0
102989,17477,7923,114,114,114
102990,10782,7643,0,0,0
102991,19330,2551,0,0,0
102992,2830,5689,0,0,0
102993,13105,8355,0,0,0
102994,9778,8579,0,0,0
102995,11042,2246,0,0,0
102996,18964,1682,0,0,0
102997,7153,8704,0,0,0
102998,12046,4328,134,134,134
102999,6795,4440,0,0,0
103000,14679,5941,0,0,0
103001,10135,3203,106,106,106
103002,8086,3905,0,0,0
103003,17464,8857,0,0,0
103004,5524,8081,0,0,0
103005,17916,7913,0,0,0
103006,2763,5245,106,106,106
103007,18629,6238,0,0,0
103008,1705,481,0,0,0
103009,868,3693,0,0,0
103010,6811,4459,0,0,0
103011,6927,5365,0,0,0
103012,20285,8704,0,0,0
103013,3711,7849,0,0,0
103014,12762,7138,0,0,0
103015,10615,6262,114,114,114
103016,12594,7013,0,0,0
103017,6204,4266,0,0,0
103018,888,6224,0,0,0
103019,20348,2999,0,0,0
103020,19508,477,134,134,134
103021,709,3174,0,0,0
103022,3785,5074,0,0,0
103023,20232,1020,0,0,0
103024,908,1374,0,0,0
103025,6130,4261,0,0,0
103026,7771,5911,88,88,88
103027,8868,7207,0,0,0
103028,17813,6105,0,0,0
103029,7785,4437,0,0,0
103030,16139,2650,0,0,0
103031,1380,1113,0,0,0
103032,147,4783,0,0,0
103033,5975,208,0,0,0
103034,7570,1926,0,0,0
103035,15388,1726,0,0,0
103036,12260,3475,107,106,106
103037,15135,4671,0,0,0
103038,7340,1925,0,0,0
103039,19202,8322,0,0,0
103040,1618,1290,0,0,0
103041,7617,1752,0,0,0
103042,725,2321,0,0,0
103043,19951,574,0,0,0
103044,12447,7395,106,106,106
103045,5943,8678,134,134,134
103046,17671,3053,0,0,0
103047,909,5534,0,0,0
103048,11634,6505,0,0,0
103049,2795,1280,0,0,0
103050,12280,8472,27,27,27
103051,15383,6002,106,106,106
103052,18011,1946,0,0,0
103053,12751,5167,0,0,0
103054,3973,331,106,106,106
103055,6674,9260,0,0,0
103056,63,4182,0,0,0
103057,7176,369,0,0,0
103058,5297,207,0,0,0
103059,12568,96,0,0,0
103060,14380,7517,0,0,0
103061,16058,5862,114,114,114
103062,9716,5095,123,123,123
103063,8228,3967,0,0,0
103064,11499,8305,0,0,0
103065,5556,3076,0,0,0
103066,2726,3651,0,0,0
103067,16071,2638,0,0,0
103068,17913,6328,0,0,0
103069,16470,6913,0,0,0
103070,4127,7545,0,0,0
103071,18125,705,0,0,0
103072,10769,4700,0,0,0
103073,8810,441,0,0,0
103074,13471,6625,0,0,0
103075,19534,69,0,0,0
103076,16892,9011,0,0,0
103077,19233,440,0,0,0
103078,8754,6534,0,0,0
103079,3589,2517,0,0,0
103080,16991,1690,0,0,0
103081,3374,6429,0,0,0
103082,14549,2979,0,0,0
103083,10372,6065,0,0,0
103084,3761,2655,0,0,0
103085,11857,8300,0,0,0
103086,9594,4388,0,0,0
103087,579,2247,0,0,0
103088,518,3893,134,134,134
103089,10633,8673,0,0,0
103090,18001,4788,0,0,0
103091,3163,2927,0,0,0
103092,16674,5926,0,0,0
103093,5460,3701,0,0,0
103094,19093,5888,134,134,134
103095,10378,6011,0,0,0
103096,16088,5282,134,134,134
103097,6853,7709,0,0,0
103098,18336,7283,0,0,0
103099,2870,924,0,0,0
103100,5387,6871,0,0,0
103101,22,7806,0,0,0
103102,19021,1233,0,0,0
103103,15959,7616,0,0,0
103104,11974,8050,0,0,0
103105,14111,2772,0,0,0
103106,4621,2609,0,0,0
103107,17985,1004,0,0,0
103108,3879,6877,0,0,0
103109,8360,867,0,0,0
103110,18048,924,0,0,0
103111,15471,3058,0,0,0
103112,4445,5958,134,134,134
103113,19677,3402,0,0,0
103114,3544,1772,0,0,0
103115,14456,8770,0,0,0
103116,15485,1107,114,114,114
103117,19625,424,0,0,0
103118,10305,7050,0,0,0
103119,1330,8173,0,0,0
103120,17155,1520,0,0,0
103121,14051,8632,0,0,0
103122,9072,7937,0,0,0
103123,5837,3852,0,0,0
103124,1656,6694,0,0,0
103125,12942,5674,0,0,0
103126,9014,1172,0,0,0
103127,15849,2331,0,0,0
103128,8979,4389,0,0,0
103129,3686,135,134,134,134
